mol_id,reason,detail,retained_id
gdb_38345,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_38346,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_38361,uncharacterized,,
gdb_38365,uncharacterized,,
gdb_38470,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_38474,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_38475,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_38476,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_38477,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_38584,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_38586,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_38588,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_38589,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_38591,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_38603,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_38604,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_38605,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_38608,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_39169,uncharacterized,,
gdb_39170,uncharacterized,,
gdb_39172,uncharacterized,,
gdb_39173,uncharacterized,,
gdb_39175,uncharacterized,,
gdb_39176,uncharacterized,,
gdb_39177,uncharacterized,,
gdb_39178,uncharacterized,,
gdb_39179,uncharacterized,,
gdb_39180,uncharacterized,,
gdb_39181,uncharacterized,,
gdb_39182,uncharacterized,,
gdb_39183,uncharacterized,,
gdb_39184,uncharacterized,,
gdb_39185,uncharacterized,,
gdb_39186,uncharacterized,,
gdb_39187,uncharacterized,,
gdb_39188,uncharacterized,,
gdb_39189,uncharacterized,,
gdb_39626,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_39629,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_39632,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_39645,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_39647,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_39649,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_39651,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_39790,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_39986,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_39988,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_39991,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_40467,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_40470,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_40471,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_40475,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_40478,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_40479,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_40480,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_40484,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_40487,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_40488,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_40489,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_40588,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_40590,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_40593,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_40598,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_40853,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_40856,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_40858,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_41005,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41009,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41010,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_41015,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41023,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_41025,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_41030,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_41036,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_41126,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41129,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41132,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41211,uncharacterized,,
gdb_41212,uncharacterized,,
gdb_41213,uncharacterized,,
gdb_41215,uncharacterized,,
gdb_41216,uncharacterized,,
gdb_41217,uncharacterized,,
gdb_41218,uncharacterized,,
gdb_41219,uncharacterized,,
gdb_41220,uncharacterized,,
gdb_41221,uncharacterized,,
gdb_41222,uncharacterized,,
gdb_41223,uncharacterized,,
gdb_41224,uncharacterized,,
gdb_41225,uncharacterized,,
gdb_41226,uncharacterized,,
gdb_41441,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_41442,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_41445,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41447,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41453,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41458,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_41541,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_41542,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_41545,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_42058,uncharacterized,,
gdb_42059,uncharacterized,,
gdb_42065,uncharacterized,,
gdb_42185,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_42189,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_42216,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_42220,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_42223,uncharacterized,,
gdb_42244,uncharacterized,,
gdb_42245,uncharacterized,,
gdb_42246,uncharacterized,,
gdb_42247,uncharacterized,,
gdb_42479,uncharacterized,,
gdb_42675,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_42676,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_42681,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_43210,uncharacterized,,
gdb_43241,uncharacterized,,
gdb_43243,uncharacterized,,
gdb_43278,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_43295,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_43305,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_43420,uncharacterized,,
gdb_43520,uncharacterized,,
gdb_43704,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_43706,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_43709,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_43712,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_44017,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_44022,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_44025,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_44029,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_44033,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_44034,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_44035,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_44039,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_44043,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_44308,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_44312,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_44316,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_44318,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_44322,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_44405,uncharacterized,,
gdb_44454,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_44461,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_44462,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_44463,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_44495,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_44506,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_44507,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_44508,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_44531,uncharacterized,,
gdb_45545,uncharacterized,,
gdb_45927,uncharacterized,,
gdb_46186,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46189,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46193,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46196,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46198,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46201,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46563,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_46566,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_46572,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_46576,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_46663,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46666,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46670,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46673,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46675,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46679,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46712,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46715,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46719,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46722,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46725,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_46728,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_47973,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_47986,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_48071,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_48086,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_48089,uncharacterized,,
gdb_48100,uncharacterized,,
gdb_48101,uncharacterized,,
gdb_48310,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_48314,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_48324,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_48563,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_48573,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48574,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48577,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48599,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48600,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48607,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48608,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48902,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48903,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48913,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48919,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_48920,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_49077,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_49081,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_49083,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_49086,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_49160,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_49350,uncharacterized,,
gdb_49351,uncharacterized,,
gdb_49352,uncharacterized,,
gdb_49359,uncharacterized,,
gdb_49360,uncharacterized,,
gdb_49365,uncharacterized,,
gdb_49481,uncharacterized,,
gdb_49492,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_49493,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_49500,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_49529,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_49530,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_49539,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_49540,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_49546,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
